"Count","Percent","Word"
"0001","00.00%","kalaachutaarama"
"0001","00.00%","kalainar"
"0001","00.00%","kalisidare"
"0001","00.00%","kalstiya"
"0001","00.00%","kama"
"0001","00.00%","kanagu"
"0001","00.00%","kane"
"0001","00.00%","kanji"
"0001","00.00%","karnan"
"0001","00.00%","karo"
"0001","00.00%","katexxx"
"0001","00.00%","kath"
"0001","00.00%","kaypoh"
"0001","00.00%","keen"
"0001","00.00%","keep-in-touch"
"0001","00.00%","keluviri"
"0001","00.00%","ken's"
"0001","00.00%","keris"
"0001","00.00%","keypad"
"0001","00.00%","keyword"
"0001","00.00%","kfc"
"0001","00.00%","khelate"
"0001","00.00%","ki"
"0001","00.00%","kicchu"
"0001","00.00%","kickboxing"
"0001","00.00%","kiefer"
"0001","00.00%","kill"
"0001","00.00%","kilos"
"0001","00.00%","kingdom"
"0001","00.00%","kintu"
"0001","00.00%","kip"
"0001","00.00%","kisi"
"0001","00.00%","kissing"
"0001","00.00%","kit"
"0001","00.00%","kittum"
"0001","00.00%","kitty"
"0001","00.00%","knee's"
"0001","00.00%","knees"
"0001","00.00%","knickers"
"0001","00.00%","knocking"
"0001","00.00%","known"
"0001","00.00%","ko"
"0001","00.00%","kochi"
"0001","00.00%","kodstini"
"0001","00.00%","kodthini"
"0001","00.00%","kolathupalayam"
"0001","00.00%","korche"
"0001","00.00%","korean"
"0001","00.00%","korli"
"0001","00.00%","korte"
"0001","00.00%","kotees"
"0001","00.00%","ktv"
"0001","00.00%","kuch"
"0001","00.00%","kvb"
"0001","00.00%","l'm"
"0001","00.00%","l-oveable"
"0001","00.00%","l8"
"0001","00.00%","l8er"
"0001","00.00%","l8rs"
"0001","00.00%","la1"
"0001","00.00%","la3"
"0001","00.00%","la32wu"
"0001","00.00%","labor"
"0001","00.00%","lac"
"0001","00.00%","lacking"
"0001","00.00%","laden"
"0001","00.00%","lage"
"0001","00.00%","lager"
"0001","00.00%","lakhs"
"0001","00.00%","lambda"
"0001","00.00%","lambu"
"0001","00.00%","lamp"
"0001","00.00%","lancaster"
"0001","00.00%","landing"
"0001","00.00%","landlineonly"
"0001","00.00%","landmark"
"0001","00.00%","lands"
"0001","00.00%","lanka"
"0001","00.00%","lanre"
"0001","00.00%","lap"
"0001","00.00%","lapdancer"
"0001","00.00%","lara"
"0001","00.00%","laready"
"0001","00.00%","large"
"0001","00.00%","lark"
"0001","00.00%","lasagna"
"0001","00.00%","lastest"
"0001","00.00%","lasting"
"0001","00.00%","latelyxxx"
"0001","00.00%","latests"
"0001","00.00%","laughs"
"0001","00.00%","laurie"
"0001","00.00%","lautech"
"0001","00.00%","lavender"
"0001","00.00%","laxinorficated"
"0001","00.00%","lay"
"0001","00.00%","layin"
"0001","00.00%","laying"
"0001","00.00%","leadership"
"0001","00.00%","leading"
"0001","00.00%","leads"
"0001","00.00%","leaf"
"0001","00.00%","leafcutter"
"0001","00.00%","league"
"0001","00.00%","leanne"
"0001","00.00%","learned"
"0001","00.00%","least5times"
"0001","00.00%","lecturer"
"0001","00.00%","leftovers"
"0001","00.00%","leg"
"0001","00.00%","legitimat"
"0001","00.00%","lekdog"
"0001","00.00%","length"
"0001","00.00%","lengths"
"0001","00.00%","lennon"
"0001","00.00%","leo"
"0001","00.00%","leona's"
"0001","00.00%","leonardo"
"0001","00.00%","les"
"0001","00.00%","lesser"
"0001","00.00%","level"
"0001","00.00%","li"
"0001","00.00%","libertines"
"0001","00.00%","lifebook"
"0001","00.00%","lifeis"
"0001","00.00%","lifted"
"0001","00.00%","lifting"
"0001","00.00%","lighters"
"0001","00.00%","lightly"
"0001","00.00%","likeyour"
"0001","00.00%","liking"
"0001","00.00%","lim"
"0001","00.00%","limit"
"0001","00.00%","limited"
"0001","00.00%","limits"
"0001","00.00%","limping"
"0001","00.00%","lindsay"
"0001","00.00%","line--you"
"0001","00.00%","linear"
"0001","00.00%","lined"
"0001","00.00%","lingerie"
"0001","00.00%","lingo"
"0001","00.00%","links"
"0001","00.00%","linux"
"0001","00.00%","lipo"
"0001","00.00%","lips"
"0001","00.00%","liquor"
"0001","00.00%","listed"
"0001","00.00%","listened2the"
"0001","00.00%","listener"
"0001","00.00%","listening2the"
"0001","00.00%","listn"
"0001","00.00%","lists"
"0001","00.00%","lit"
"0001","00.00%","litres"
"0001","00.00%","liver"
"0001","00.00%","lkpobox177hp51fl"
"0001","00.00%","llspeak"
"0001","00.00%","lnly"
"0001","00.00%","load"
"0001","00.00%","lobby"
"0001","00.00%","locaxx"
"0001","00.00%","locks"
"0001","00.00%","lodge"
"0001","00.00%","lodging"
"0001","00.00%","logged"
"0001","00.00%","logging"
"0001","00.00%","logoff"
"0001","00.00%","logon"
"0001","00.00%","loko"
"0001","00.00%","lolnice"
"0001","00.00%","lololo"
"0001","00.00%","londn"
"0001","00.00%","loneliness"
"0001","00.00%","lonlines"
"0001","00.00%","loo"
"0001","00.00%","lool"
"0001","00.00%","loooooool"
"0001","00.00%","looovvve"
"0001","00.00%","loosing"
"0001","00.00%","loosu"
"0001","00.00%","lord"
"0001","00.00%","losers"
"0001","00.00%","lotsly"
"0001","00.00%","lotsof"
"0001","00.00%","lotto"
"0001","00.00%","lotz"
"0001","00.00%","lovin"
"0001","00.00%","lovly"
"0001","00.00%","low-cost"
"0001","00.00%","lowes"
"0001","00.00%","lrg"
"0001","00.00%","ls278bb"
"0001","00.00%","ltdhelpdesk"
"0001","00.00%","lubly"
"0001","00.00%","luckily"
"0001","00.00%","lucyxx"
"0001","00.00%","luks"
"0001","00.00%","lul"
"0001","00.00%","lunchtime"
"0001","00.00%","lunsford"
"0001","00.00%","luton"
"0001","00.00%","luvd"
"0001","00.00%","lying"
"0001","00.00%","lyricalladie"
"0001","00.00%","lyrics"
"0001","00.00%","m100"
"0001","00.00%","m39m51"
"0001","00.00%","m60"
"0001","00.00%","maaaan"
"0001","00.00%","maat"
"0001","00.00%","macedonia"
"0001","00.00%","macha"
"0001","00.00%","machi"
"0001","00.00%","machines"
"0001","00.00%","mack"
"0001","00.00%","macleran"
"0001","00.00%","macs"
"0001","00.00%","mad1"
"0001","00.00%","mad2"
"0001","00.00%","madodu"
"0001","00.00%","madoke"
"0001","00.00%","madstini"
"0001","00.00%","madurai"
"0001","00.00%","magazine"
"0001","00.00%","maggi"
"0001","00.00%","magic"
"0001","00.00%","magicalsongs"
"0001","00.00%","mahfuuz"
"0001","00.00%","mailed"
"0001","00.00%","maintaining"
"0001","00.00%","makiing"
"0001","00.00%","malarky"
"0001","00.00%","mallika"
"0001","00.00%","manageable"
"0001","00.00%","manchester"
"0001","00.00%","mandara"
"0001","00.00%","mandy"
"0001","00.00%","manege"
"0001","00.00%","mango"
"0001","00.00%","maniac"
"0001","00.00%","manky"
"0001","00.00%","manual"
"0001","00.00%","mapquest"
"0001","00.00%","maps"
"0001","00.00%","maraikara"
"0001","00.00%","marandratha"
"0001","00.00%","maretare"
"0001","00.00%","margin"
"0001","00.00%","marine"
"0001","00.00%","marketing"
"0001","00.00%","marking"
"0001","00.00%","marley"
"0001","00.00%","marrge"
"0001","00.00%","marsms"
"0001","00.00%","marvel"
"0001","00.00%","mary"
"0001","00.00%","masked"
"0001","00.00%","massage"
"0001","00.00%","massages"
"0001","00.00%","masteriastering"
"0001","00.00%","mat"
"0001","00.00%","matched"
"0001","00.00%","mathe"
"0001","00.00%","mathews"
"0001","00.00%","maths"
"0001","00.00%","matra"
"0001","00.00%","matric"
"0001","00.00%","matters"
"0001","00.00%","matthew"
"0001","00.00%","max6"
"0001","00.00%","maximum"
"0001","00.00%","mc"
"0001","00.00%","mcfly-all"
"0001","00.00%","mcr"
"0001","00.00%","meals"
"0001","00.00%","meaningful"
"0001","00.00%","meaningless"
"0001","00.00%","meat"
"0001","00.00%","meatballs"
"0001","00.00%","mecause"
"0001","00.00%","mee"
"0001","00.00%","meetins"
"0001","00.00%","meg"
"0001","00.00%","mei"
"0001","00.00%","mei's"
"0001","00.00%","meive"
"0001","00.00%","melnite"
"0001","00.00%","melody"
"0001","00.00%","memorable"
"0001","00.00%","memories"
"0001","00.00%","memory"
"0001","00.00%","mens"
"0001","00.00%","mention"
"0001","00.00%","mentioned"
"0001","00.00%","mentionned"
"0001","00.00%","mentor"
"0001","00.00%","merely"
"0001","00.00%","merememberin"
"0001","00.00%","messages-text"
"0001","00.00%","messed"
"0001","00.00%","method"
"0001","00.00%","mf"
"0001","00.00%","mfl"
"0001","00.00%","mgs"
"0001","00.00%","mi"
"0001","00.00%","mia"
"0001","00.00%","michael"
"0001","00.00%","miiiiiiissssssssss"
"0001","00.00%","mike"
"0001","00.00%","mileage"
"0001","00.00%","millers"
"0001","00.00%","million"
"0001","00.00%","millions"
"0001","00.00%","milta"
"0001","00.00%","mina"
"0001","00.00%","minapn"
"0001","00.00%","minded"
"0001","00.00%","mindset"
"0001","00.00%","mine's"
"0001","00.00%","minecraft"
"0001","00.00%","minmobsmore"
"0001","00.00%","mint"
"0001","00.00%","minus"
"0001","00.00%","mirror"
"0001","00.00%","misfits"
"0001","00.00%","mising"
"0001","00.00%","misplaced"
"0001","00.00%","misscall"
"0001","00.00%","missionary"
"0001","00.00%","missions"
"0001","00.00%","misss"
"0001","00.00%","missunderstding"
"0001","00.00%","missy"
"0001","00.00%","mist"
"0001","00.00%","misundrstud"
"0001","00.00%","mittelschmertz"
"0001","00.00%","miwa"
"0001","00.00%","mj"
"0001","00.00%","mjzgroup"
"0001","00.00%","ml"
"0001","00.00%","mmmmmmm"
"0001","00.00%","mmsto"
"0001","00.00%","mns"
"0001","00.00%","mobcudb"
"0001","00.00%","mobs"
"0001","00.00%","mobsi"
"0001","00.00%","mobstorequiz10ppm"
"0001","00.00%","modl"
"0001","00.00%","mofo"
"0001","00.00%","molested"
"0001","00.00%","mone"
"0001","00.00%","monkeespeople"
"0001","00.00%","monkey"
"0001","00.00%","monkeyaround"
"0001","00.00%","monoc"
"0001","00.00%","monos"
"0001","00.00%","monster"
"0001","00.00%","monthlysubscription"
"0001","00.00%","mornings"
"0001","00.00%","morrow"
"0001","00.00%","moseley"
"0001","00.00%","mother-in-law"
"0001","00.00%","motherfucker"
"0001","00.00%","motivate"
"0001","00.00%","motivating"
"0001","00.00%","motive"
"0001","00.00%","motor"
"0001","00.00%","mountain"
"0001","00.00%","mountains"
"0001","00.00%","mouse"
"0001","00.00%","mquiz"
"0001","00.00%","mre"
"0001","00.00%","msgrcvd"
"0001","00.00%","msgrcvd18"
"0001","00.00%","mtnl"
"0001","00.00%","muchand"
"0001","00.00%","muchxxlove"
"0001","00.00%","mudyadhu"
"0001","00.00%","mufti"
"0001","00.00%","muhommad"
"0001","00.00%","muht"
"0001","00.00%","multimedia"
"0001","00.00%","multiply"
"0001","00.00%","multis"
"0001","00.00%","mumbai"
"0001","00.00%","mumhas"
"0001","00.00%","mummy's"
"0001","00.00%","mums"
"0001","00.00%","mundhe"
"0001","00.00%","murali"
"0001","00.00%","mus"
"0001","00.00%","mush"
"0001","00.00%","mushy"
"0001","00.00%","music-trivia"
"0001","00.00%","musical"
"0001","00.00%","musicnews"
"0001","00.00%","musta"
"0001","00.00%","mustprovide"
"0001","00.00%","mutai"
"0001","00.00%","mutations"
"0001","00.00%","mw"
"0001","00.00%","mwahs"
"0001","00.00%","my-tone"
"0001","00.00%","mycalls"
"0001","00.00%","mylife"
"0001","00.00%","mymoby"
"0001","00.00%","myparents"
"0001","00.00%","mys"
"0001","00.00%","myspace"
"0001","00.00%","n-atural"
"0001","00.00%","n-gage"
"0001","00.00%","n-oble"
"0001","00.00%","n8"
"0001","00.00%","naal"
"0001","00.00%","nachos"
"0001","00.00%","nails"
"0001","00.00%","nalli"
"0001","00.00%","nammanna"
"0001","00.00%","nange"
"0001","00.00%","nanny"
"0001","00.00%","nannys"
"0001","00.00%","narcotics"
"0001","00.00%","naseeb"
"0001","00.00%","natalie"
"0001","00.00%","natalie2k9"
"0001","00.00%","nationwide"
"0001","00.00%","nattil"
"0001","00.00%","natwest"
"0001","00.00%","nauseous"
"0001","00.00%","nav"
"0001","00.00%","navigate"
"0001","00.00%","nbme"
"0001","00.00%","nearby"
"0001","00.00%","nearer"
"0001","00.00%","necesity"
"0001","00.00%","necessity"
"0001","00.00%","needa"
"0001","00.00%","needing"
"0001","00.00%","needle"
"0001","00.00%","needy"
"0001","00.00%","neekunna"
"0001","00.00%","negative"
"0001","00.00%","neglect"
"0001","00.00%","neglet"
"0001","00.00%","neighbor"
"0001","00.00%","neighbors"
"0001","00.00%","nelson"
"0001","00.00%","neo69"
"0001","00.00%","neshanth"
"0001","00.00%","netflix"
"0001","00.00%","nething"
"0001","00.00%","netun"
"0001","00.00%","netvision"
"0001","00.00%","nevamind"
"0001","00.00%","nevering"
"0001","00.00%","neville"
"0001","00.00%","nevr"
"0001","00.00%","newport"
"0001","00.00%","newquay-send"
"0001","00.00%","newscaster"
"0001","00.00%","newsletter"
"0001","00.00%","newspapers"
"0001","00.00%","nhs"
"0001","00.00%","nick"
"0001","00.00%","nickey"
"0001","00.00%","nicky"
"0001","00.00%","nig"
"0001","00.00%","nigh"
"0001","00.00%","nighters"
"0001","00.00%","nightnight"
"0001","00.00%","nigpun"
"0001","00.00%","nigro"
"0001","00.00%","nike"
"0001","00.00%","nikiyu4"
"0001","00.00%","nimbomsons"
"0001","00.00%","ninish"
"0001","00.00%","nino"
"0001","00.00%","nipost"
"0001","00.00%","nitro"
"0001","00.00%","nitw"
"0001","00.00%","nitz"
"0001","00.00%","njan"
"0001","00.00%","nmde"
"0001","00.00%","no's"
"0001","00.00%","no-165"
"0001","00.00%","no-434"
"0001","00.00%","no-762"
"0001","00.00%","no-910"
"0001","00.00%","nobbing"
"0001","00.00%","nobody's"
"0001","00.00%","noi"
"0001","00.00%","noice"
"0001","00.00%","noise"
"0001","00.00%","noisy"
"0001","00.00%","non"
"0001","00.00%","noncomittal"
"0001","00.00%","nonetheless"
"0001","00.00%","nookii"
"0001","00.00%","nooooooo"
"0001","00.00%","noooooooo"
"0001","00.00%","nor"
"0001","00.00%","nora"
"0001","00.00%","norcorp"
"0001","00.00%","nordstrom"
"0001","00.00%","north"
"0001","00.00%","nose"
"0001","00.00%","nosh"
"0001","00.00%","nosy"
"0001","00.00%","notebook"
"0001","00.00%","notes"
"0001","00.00%","notifications"
"0001","00.00%","notified"
"0001","00.00%","notixiquating"
"0001","00.00%","nottingham"
"0001","00.00%","novelty"
"0001","00.00%","november"
"0001","00.00%","now1"
"0001","00.00%","nowhere"
"0001","00.00%","noworriesloans"
"0001","00.00%","nr31"
"0001","00.00%","nri"
"0001","00.00%","nte"
"0001","00.00%","nuclear"
"0001","00.00%","nudist"
"0001","00.00%","nuerologist"
"0001","00.00%","number-so"
"0001","00.00%","nursery"
"0001","00.00%","nurses"
"0001","00.00%","nusstu"
"0001","00.00%","nutter"
"0001","00.00%","nver"
"0001","00.00%","nvq"
"0001","00.00%","ny's"
"0001","00.00%","ny-usa"
"0001","00.00%","nytho"
"0001","00.00%","nz"
"0001","00.00%","oath"
"0001","00.00%","obedient"
"0001","00.00%","obese"
"0001","00.00%","obey"
"0001","00.00%","objection"
"0001","00.00%","oblisingately"
"0001","00.00%","oblivious"
"0001","00.00%","occasion"
"0001","00.00%","occupied"
"0001","00.00%","occur"
"0001","00.00%","occurs"
"0001","00.00%","ocean"
"0001","00.00%","oclock"
"0001","00.00%","october"
"0001","00.00%","odalebeku"
"0001","00.00%","ofcourse"
"0001","00.00%","offc"
"0001","00.00%","offcampus"
"0001","00.00%","offdam"
"0001","00.00%","offense"
"0001","00.00%","offered"
"0001","00.00%","offering"
"0001","00.00%","officer"
"0001","00.00%","offline"
"0001","00.00%","ofsi"
"0001","00.00%","ofstuff"
"0001","00.00%","oga"
"0001","00.00%","ogunrinde"
"0001","00.00%","oja"
"0001","00.00%","okday"
"0001","00.00%","okden"
"0001","00.00%","okies"
"0001","00.00%","okmail"
"0001","00.00%","okors"
"0001","00.00%","olage"
"0001","00.00%","olave"
"0001","00.00%","olayiwola's"
"0001","00.00%","oli"
"0001","00.00%","ollu"
"0001","00.00%","olol"
"0001","00.00%","olowoyey"
"0001","00.00%","olympics"
"0001","00.00%","on-edge"
"0001","00.00%","onam"
"0001","00.00%","oncall"
"0001","00.00%","ondu"
"0001","00.00%","one's"
"0001","00.00%","onion"
"0001","00.00%","onion-rs"
"0001","00.00%","onluy"
"0001","00.00%","only1more"
"0001","00.00%","onlyfound"
"0001","00.00%","onum"
"0001","00.00%","onwords"
"0001","00.00%","ooh"
"0001","00.00%","oooooh"
"0001","00.00%","ooooooh"
"0001","00.00%","opened"
"0001","00.00%","opener"
"0001","00.00%","openin"
"0001","00.00%","openings"
"0001","00.00%","operate"
"0001","00.00%","opponenter"
"0001","00.00%","opposed"
"0001","00.00%","opposite"
"0001","00.00%","opps"
"0001","00.00%","opted"
"0001","00.00%","optimistic"
"0001","00.00%","optin"
"0001","00.00%","or2optout"
"0001","00.00%","oral"
"0001","00.00%","orc"
"0001","00.00%","ore"
"0001","00.00%","oreos"
"0001","00.00%","org"
"0001","00.00%","organise"
"0001","00.00%","organizer"
"0001","00.00%","orh"
"0001","00.00%","orno"
"0001","00.00%","ors"
"0001","00.00%","ortxt"
"0001","00.00%","oscar"
"0001","00.00%","otbox"
"0001","00.00%","othrs"
"0001","00.00%","othrwise"
"0001","00.00%","ou"
"0001","00.00%","ouch"
"0001","00.00%","ourbacks"
"0001","00.00%","ours"
"0001","00.00%","out--have"
"0001","00.00%","out--if"
"0001","00.00%","outage"
"0001","00.00%","outages"
"0001","00.00%","outbid"
"0001","00.00%","outdoors"
"0001","00.00%","outfit"
"0001","00.00%","outfor"
"0001","00.00%","outgoing"
"0001","00.00%","outl8r"
"0001","00.00%","outrageous"
"0001","00.00%","outreach"
"0001","00.00%","outs"
"0001","00.00%","outsider"
"0001","00.00%","outsomewhere"
"0001","00.00%","ovarian"
"0001","00.00%","overa"
"0001","00.00%","overdid"
"0001","00.00%","overdose"
"0001","00.00%","overemphasise"
"0001","00.00%","overheating"
"0001","00.00%","overtime"
"0001","00.00%","ovr"
"0001","00.00%","ovulate"
"0001","00.00%","owe"
"0001","00.00%","owed"
"0001","00.00%","owl"
"0001","00.00%","own--you've"
"0001","00.00%","owned"
"0001","00.00%","owo"
"0001","00.00%","oxygen"
"0001","00.00%","oyea"
"0001","00.00%","oyster"
"0001","00.00%","paces"
"0001","00.00%","packing"
"0001","00.00%","padhe"
"0001","00.00%","pai"
"0001","00.00%","paining"
"0001","00.00%","pairs"
"0001","00.00%","palm"
"0001","00.00%","panalam"
"0001","00.00%","panasonic"
"0001","00.00%","panicks"
"0001","00.00%","panren"
"0001","00.00%","pansy"
"0001","00.00%","panther"
"0001","00.00%","panties"
"0001","00.00%","pants"
"0001","00.00%","papa"
"0001","00.00%","paracetamol"
"0001","00.00%","parachute"
"0001","00.00%","parade"
"0001","00.00%","paragraphs"
"0001","00.00%","paranoid"
"0001","00.00%","parantella"
"0001","00.00%","parchi"
"0001","00.00%","parish"
"0001","00.00%","parkin"
"0001","00.00%","participate"
"0001","00.00%","particular"
"0001","00.00%","particularly"
"0001","00.00%","parties"
"0001","00.00%","partner's"
"0001","00.00%","parts"
"0001","00.00%","party's"
"0001","00.00%","paru"
"0001","00.00%","pases"
"0001","00.00%","passable"
"0001","00.00%","passes"
"0001","00.00%","passion"
"0001","00.00%","passport"
"0001","00.00%","pataistha"
"0001","00.00%","patent"
"0001","00.00%","path"
"0001","00.00%","pathaya"
"0001","00.00%","paths"
"0001","00.00%","patients"
"0001","00.00%","patrick"
"0001","00.00%","patty"
"0001","00.00%","patty's"
"0001","00.00%","paul"
"0001","00.00%","pause"
"0001","00.00%","pax"
"0001","00.00%","payasam"
"0001","00.00%","payback"
"0001","00.00%","payed"
"0001","00.00%","payed2day"
"0001","00.00%","payments"
"0001","00.00%","paypal"
"0001","00.00%","pc1323"
"0001","00.00%","pdate_now"
"0001","00.00%","peach"
"0001","00.00%","pears"
"0001","00.00%","peeps"
"0001","00.00%","pehle"
"0001","00.00%","pei"
"0001","00.00%","pen"
"0001","00.00%","pendent"
"0001","00.00%","penny"
"0001","00.00%","peoples"
"0001","00.00%","percent"
"0001","00.00%","percentages"
"0001","00.00%","perf"
"0001","00.00%","perform"
"0001","00.00%","performance"
"0001","00.00%","performed"
"0001","00.00%","perfume"
"0001","00.00%","peril"
"0001","00.00%","peripherals"
"0001","00.00%","permanent"
"0001","00.00%","permission"
"0001","00.00%","permissions"
"0001","00.00%","perpetual"
"0001","00.00%","persevered"
"0001","00.00%","persian"
"0001","00.00%","persolvo"
"0001","00.00%","person2die"
"0001","00.00%","personally"
"0001","00.00%","perspective"
"0001","00.00%","perumbavoor"
"0001","00.00%","pesky"
"0001","00.00%","pest"
"0001","00.00%","petexxx"
"0001","00.00%","petrol-rs"
"0001","00.00%","petticoatdreams"
"0001","00.00%","pharmacy"
"0001","00.00%","phasing"
"0001","00.00%","phb1"
"0001","00.00%","phd"
"0001","00.00%","phews"
"0001","00.00%","phil"
"0001","00.00%","philosophical"
"0001","00.00%","phone's"
"0001","00.00%","phone750"
"0001","00.00%","phonebook"
"0001","00.00%","phony"
"0001","00.00%","photoshop"
"0001","00.00%","phrase"
"0001","00.00%","phyhcmk"
"0001","00.00%","physics"
"0001","00.00%","piah"
"0001","00.00%","pierre"
"0001","00.00%","piggy"
"0001","00.00%","pile"
"0001","00.00%","pillows"
"0001","00.00%","pints"
"0001","00.00%","pisces"
"0001","00.00%","pist"
"0001","00.00%","pity"
"0001","00.00%","pixels"
"0001","00.00%","pl"
"0001","00.00%","placed"
"0001","00.00%","plaid"
"0001","00.00%","planettalkinstant"
"0001","00.00%","plate"
"0001","00.00%","platt"
"0001","00.00%","playin"
"0001","00.00%","playng"
"0001","00.00%","pleasant"
"0001","00.00%","pleassssssseeeeee"
"0001","00.00%","pleasured"
"0001","00.00%","ploughing"
"0001","00.00%","plum"
"0001","00.00%","plumbers"
"0001","00.00%","plumbing"
"0001","00.00%","plural"
"0001","00.00%","plyr"
"0001","00.00%","pmt"
"0001","00.00%","po19"
"0001","00.00%","pobox1"
"0001","00.00%","pobox114"
"0001","00.00%","pobox12n146tf15"
"0001","00.00%","pobox12n146tf150p"
"0001","00.00%","pobox202"
"0001","00.00%","pobox365o4w45wq"
"0001","00.00%","pobox75ldns7"
"0001","00.00%","poboxox36504w45wq"
"0001","00.00%","pocay"
"0001","00.00%","pocked"
"0001","00.00%","pockets"
"0001","00.00%","pocy"
"0001","00.00%","poet"
"0001","00.00%","poking"
"0001","00.00%","pokkiri"
"0001","00.00%","poly3"
"0001","00.00%","polyc"
"0001","00.00%","ponnungale"
"0001","00.00%","poo"
"0001","00.00%","pooja"
"0001","00.00%","pookie"
"0001","00.00%","poorly"
"0001","00.00%","poortiyagi"
"0001","00.00%","popping"
"0001","00.00%","porridge"
"0001","00.00%","port"
"0001","00.00%","portal"
"0001","00.00%","portege"
"0001","00.00%","portions"
"0001","00.00%","pose"
"0001","00.00%","posh"
"0001","00.00%","posible"
"0001","00.00%","positions"
"0001","00.00%","positive"
"0001","00.00%","possessive"
"0001","00.00%","possessiveness"
"0001","00.00%","possibility"
"0001","00.00%","possibly"
"0001","00.00%","postal"
"0001","00.00%","posting"
"0001","00.00%","postponed"
"0001","00.00%","potato"
"0001","00.00%","pounded"
"0001","00.00%","poured"
"0001","00.00%","powerful"
"0001","00.00%","poyyarikatur"
"0001","00.00%","ppm150"
"0001","00.00%","ppt150x3"
"0001","00.00%","prabu"
"0001","00.00%","pract"
"0001","00.00%","practicum"
"0001","00.00%","practising"
"0001","00.00%","praises"
"0001","00.00%","prakasam"
"0001","00.00%","prakasamanu"
"0001","00.00%","prakesh"
"0001","00.00%","praps"
"0001","00.00%","prasad"
"0001","00.00%","prasanth"
"0001","00.00%","prashanthettan's"
"0001","00.00%","praveesh"
"0001","00.00%","prayers"
"0001","00.00%","prayrs"
"0001","00.00%","pre"
"0001","00.00%","pre-book"
"0001","00.00%","predict"
"0001","00.00%","predicte"
"0001","00.00%","predicting"
"0001","00.00%","prediction"
"0001","00.00%","predictive"
"0001","00.00%","premarica"
"0001","00.00%","preponed"
"0001","00.00%","preschoolco-ordinator"
"0001","00.00%","prescribed"
"0001","00.00%","prescripiton"
"0001","00.00%","presence"
"0001","00.00%","presents"
"0001","00.00%","president"
"0001","00.00%","presleys"
"0001","00.00%","presnts"
"0001","00.00%","pressies"
"0001","00.00%","pressure"
"0001","00.00%","prestige"
"0001","00.00%","pretend"
"0001","00.00%","pretsorginta"
"0001","00.00%","pretsovru"
"0001","00.00%","prevent"
"0001","00.00%","previews"
"0001","00.00%","prices"
"0001","00.00%","priest"
"0001","00.00%","prin"
"0001","00.00%","princes"
"0001","00.00%","printer"
"0001","00.00%","printing"
"0001","00.00%","prior"
"0001","00.00%","priority"
"0001","00.00%","prix"
"0001","00.00%","priya"
"0001","00.00%","prizeawaiting"
"0001","00.00%","prizeswith"
"0001","00.00%","pro"
"0001","00.00%","problem-free"
"0001","00.00%","problematic"
"0001","00.00%","problms"
"0001","00.00%","problum"
"0001","00.00%","probpop"
"0001","00.00%","probthat"
"0001","00.00%","prods"
"0001","00.00%","products"
"0001","00.00%","professional"
"0001","00.00%","profile"
"0001","00.00%","profiles"
"0001","00.00%","programs"
"0001","00.00%","progress"
"0001","00.00%","projects"
"0001","00.00%","prometazine"
"0001","00.00%","prominent"
"0001","00.00%","promised"
"0001","00.00%","promoting"
"0001","00.00%","promotion"
"0001","00.00%","promptly"
"0001","00.00%","prone"
"0001","00.00%","proove"
"0001","00.00%","proper"
"0001","00.00%","props"
"0001","00.00%","pros"
"0001","00.00%","provider"
"0001","00.00%","providing"
"0001","00.00%","province"
"0001","00.00%","proze"
"0001","00.00%","prsn"
"0001","00.00%","ps3"
"0001","00.00%","pshew"
"0001","00.00%","psp"
"0001","00.00%","psxtra"
"0001","00.00%","psychiatrist"
"0001","00.00%","psychic"
"0001","00.00%","psychologist"
"0001","00.00%","pthis"
"0001","00.00%","publish"
"0001","00.00%","pubs"
"0001","00.00%","pudunga"
"0001","00.00%","pulling"
"0001","00.00%","pulls"
"0001","00.00%","pump"
"0001","00.00%","punch"
"0001","00.00%","punish"
"0001","00.00%","punishment"
"0001","00.00%","punj"
"0001","00.00%","punto"
"0001","00.00%","puppy"
"0001","00.00%","pura"
"0001","00.00%","purchases"
"0001","00.00%","pure"
"0001","00.00%","purple"
"0001","00.00%","pushbutton"
"0001","00.00%","puts"
"0001","00.00%","puzzeles"
"0001","00.00%","puzzles"
"0001","00.00%","px3748"
"0001","00.00%","qbank"
"0001","00.00%","qet"
"0001","00.00%","qi"
"0001","00.00%","qing"
"0001","00.00%","qjkgighjjgcbl"
"0001","00.00%","qlynnbv"
"0001","00.00%","quarter"
"0001","00.00%","que"
"0001","00.00%","queries"
"0001","00.00%","quiteamuzing"
"0001","00.00%","quitting"
"0001","00.00%","quizclub"
"0001","00.00%","quizzes"
"0001","00.00%","r836"
"0001","00.00%","racal"
"0001","00.00%","radiator"
"0001","00.00%","raglan"
"0001","00.00%","rahul"
"0001","00.00%","raiden"
"0001","00.00%","raised"
"0001","00.00%","rajas"
"0001","00.00%","rajini"
"0001","00.00%","rajitha"
"0001","00.00%","rajnikant"
"0001","00.00%","raksha"
"0001","00.00%","ralphs"
"0001","00.00%","ramen"
"0001","00.00%","randomlly"
"0001","00.00%","ranju"
"0001","00.00%","raping"
"0001","00.00%","ratio"
"0001","00.00%","rats"
"0001","00.00%","raviyog"
"0001","00.00%","rawring"
"0001","00.00%","rayan"
"0001","00.00%","rayman"
"0001","00.00%","rcb"
"0001","00.00%","rcd"
"0001","00.00%","rct"
